id,review,rating,createdAt,lastComment,qtyItem,orderedAt,orderItem,tagsData,replayComment,timeReplayComment
28f5402d-58db-4a88-b53c-001d2648256a,Mantap sambalnya enak👍,5,2023-11-14T12:17:11.088383+07:00,"{'id': '657886ff-d093-4159-875f-e14c9ee877c7', 'text': 'Makasih kak,,sehat selalu..😀🙏🙏', 'createdAt': '2023-11-20T15:33:04.951292276+07:00', 'author': {'fullName': 'Sam', 'isMerchant': True}}",2,2023-11-14T04:38:00.545061Z,"Gado-gado Spesial, Lotek Double Sayur",CANNED_RESPONSE_TASTE,"Makasih kak,,sehat selalu..😀🙏🙏",2023-11-20T15:33:04.951292276+07:00
2059f049-bfa0-4e5c-b5d9-66997b584a27,"enak banget, gak kayak makanan jajan, tapi kayak makan masakan dirumah ",5,2022-09-27T01:27:09.477141+07:00,,3,2022-09-26T17:43:21.583177Z,"Mangut Tuna, Tahu Bakso Goreng Telur, Nasi Putih",,,
d0f82213-4c81-4598-bae8-f795bee80db1,pesan kunir asem yg datang gula asem,4,2021-06-06T17:58:10.986025+07:00,,8,2021-06-04T03:54:54.044786Z,"Mendoan, Kunir Asem, Paket 4 ( Brongkos ), Cumi, Cap Cay Goreng, Nasi Putih, Bakmi Goreng, Jeruk Manis",,,
d163dbee-e64b-4b1c-89b6-71140f10297d,krg pedes n krg kuah,3,2019-12-09T19:03:32.148+07:00,,1,2019-12-08T12:08:24.115813Z,Sayur Brongkos Telur / Daging Sapi,,,
dbd718d4-8f84-4d03-b339-42d4f8bd6858,"kemarin pesan gudeg telur ayam suwir,,g ada ayamnya,,",3,2022-02-24T11:49:27.883644+07:00,,1,2022-02-22T03:38:11.124305Z,Nasi Gudeg Krecek Telur Ayam Suwir,CANNED_RESPONSE_VALUE CANNED_RESPONSE_ORDER,,
39bccf0d-384b-4b53-9507-c4b43080e259,sambelnya tidak dilengkapi,4,2021-09-10T19:06:53.003587+07:00,,1,2021-09-08T12:38:34.79558Z,Nasi Gudeg Krecek Telur Ayam Suwir,,,
c22f87a3-6cfb-427a-84c7-51d72306e734,"enak sekali, murah meriah",5,2023-07-15T15:42:20.371357+07:00,,2,2023-07-14T08:52:02.833311Z,"Opor Ayam, Lotek Dobel Bakwan",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
eaaf6fc0-6e65-4db6-a396-2604cec3aa9a,beli lotek+nasi tapi nggak ada nasinya,3,2022-12-01T10:56:29.960771+07:00,,5,2022-12-01T03:07:56.319851Z,"Nasi Goreng, Lotek + Nasi, Bakwan, Teh Panas / Es, Milo Panas / Es",CANNED_RESPONSE_ORDER,,
14844557-e266-4b34-9faf-bf1ad27b05e3,kebanyakan air. ,4,2022-08-09T16:39:35.739934+07:00,,1,2022-08-09T05:22:57.226785Z,Lotek,CANNED_RESPONSE_FRESHNESS,,
529258d0-9dc3-4754-811f-0ad241937d1b,ga merhatiin catetan. sudah 2x ga lengkap.,3,2021-09-06T18:36:01.644922+07:00,,2,2021-09-06T06:12:17.714391Z,"Telur Rebus, Lotek Dobel Bakwan",,,
5be78c44-ad67-4f2b-b1fa-c479d14a988e,saya pesan oseng bihun dikasih oseng soun yg beda sekali.,1,2020-02-28T19:22:49.404+07:00,,2,2020-02-28T11:49:10.643152Z,"Oseng Bihun, Perkedel (2Pcs)",,,
25d6ddda-67f8-4ac9-81d4-71119d2ffdfa,"porsinya tidak sprti pesanan yg sebelumnya
yg sekarang sy pesan lebih sedikit.apa yang siapin beda orang ya..beda porsi",3,2023-11-06T13:19:54.679019+07:00,,1,2023-11-06T05:56:18.164654Z,Nasi Gudeg Krecek Telur,CANNED_RESPONSE_PORTION,,
d2e78945-02b5-4d31-89ef-16f1eb8ad6b4,"krecek nya alot, telurnya alot, tidak ada sambalnya",3,2022-08-12T07:04:51.925358+07:00,,2,2022-08-10T00:45:20.248424Z,"Nasi Gudeg Krecek Telur + Suwir, Nasi Gudeg Krecek Telur + Tahu",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_VALUE CANNED_RESPONSE_PORTION,,
44f20e86-5326-4f54-b00a-f986bfe87cd7,"Silahkan dicoba, Recommended food",5,2021-11-10T21:12:34.294782+07:00,,1,2021-11-10T12:43:40.112876Z,Nasi Gudeg Krecek Sayap + Telor,CANNED_RESPONSE_TASTE CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING,,
5072735d-f68e-4319-8ecf-45e4f92e6276,sayang deh sama chefnya👍,5,2020-09-14T10:14:35.843+07:00,,1,2020-09-13T23:34:41.295371Z,Nasi Gudeg Krecek Sayap + Telor,CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
2c7da01f-725c-47a4-b5ad-e57c3f1a94b1,tahunya kasinan..nasinya dingin,4,2019-09-18T16:46:16.848+07:00,,2,2019-09-18T07:54:01.606877Z,"Nasi Gudeg Krecek Suwir, Nasi Gudeg Krecek Telor + Tahu",,,
3fe86f3a-4b96-4644-a843-325542d02326,"baru ini makan lotek rasanya pait, beliny 3 bunfkus pula.",1,2022-05-30T07:44:25.848234+07:00,,2,2022-05-26T23:35:13.758728Z,"Lotek, Mendoan (isi 3)",CANNED_RESPONSE_TASTE,,
3a442c59-ec1c-40ed-8777-b86b47e3df6c,"Order malam hari, tempe sudah hampir tidak layak dimakan",4,2023-11-15T18:32:07.473592+07:00,,1,2023-11-14T11:12:48.705245Z,Nasi Gudeg Krecek Telur Bebek,,,
b0937779-99f7-4682-a2dd-0709872e790e,"Alhamdulillah pesanan yang datang sesuai, gudeg seporsi+telur 4+oseng mercon. Oseng merconnya ternyata 10rb hanya sedikit ya, tapi okelah yang penting rasa tidak mengecewakan untuk gudeg maupun oseng merconnya. Gudeg rasanya pertengahan antara manis dan gurih. ",5,2023-04-08T11:53:48.707394+07:00,,3,2023-04-08T04:39:46.913704Z,"Telur Bebek, Oseng Mercon, Gudeg",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE,,
35934747-fff1-4417-9755-66cb11bb231c,Kurang banyak Nasinya ,5,2022-04-08T15:14:38.328148+07:00,,1,2022-04-08T06:52:14.79506Z,Nasi Gudeg Krecek Telur Bebek,CANNED_RESPONSE_TASTE,,
a1bfa335-cca5-4d54-89fd-e4dab06c25c9,sy pesan 5porsi yg 1porsi sambal kreceknya dipisah.. tapi kreceknya malah tdk dikasih Dan tdk bawakan ... sy pesan dipisah bukan tdk pakai sambalgoreng,2,2021-12-11T09:57:12.061443+07:00,,1,2021-12-11T02:17:22.29313Z,Nasi Gudeg Krecek Telur Bebek,,,
d5765a04-2486-4056-8a2e-1c50f3caca82,I enjoyed bit this food,5,2021-10-23T19:36:17.82001+07:00,,4,2021-10-21T05:24:12.258322Z,"Nasi Gudeg Krecek Sayap, Bubur Gudeg Krecek Sayap, Nasi Gudeg Krecek Telur Bebek, Telur Bebek",,,
efd52d67-bc29-40a0-8926-c3ef3c52e4cf,bubur nya asiiinn ,3,2021-08-23T13:44:42.835124+07:00,,2,2021-08-23T00:31:48.483165Z,"Nasi Gudeg Krecek Telur Bebek, Bubur",,,
a7a89f9d-3c88-497e-a50c-bd1535c6c927,uenak puolll worth it every rupiah! ,5,2021-06-14T19:52:24.47173+07:00,,3,2021-06-14T12:16:00.581015Z,"Nasi Gudeg Krecek Telur Bebek, Sambel Krecek per Porsi, Komplitan",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
74a6902c-e393-412f-809c-ace25f18e0bc,Enak bgt muarah bgt,5,2020-08-17T19:39:41.219+07:00,,4,2020-08-17T00:44:47.106131Z,"Ceker Per Porsi, Nasi Gudeg Krecek Paha Bawah, Nasi Gudeg Krecek Paha Atas, Kerupuk",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
afa21b7c-548f-4fd0-94a0-b2fd7f2f65dc,sip enak...cmn porsinya kurang hehehe,4,2019-12-11T08:50:06.456+07:00,,1,2019-12-11T01:03:37.154145Z,Nasi Gudeg Krecek Suwir,CANNED_RESPONSE_PORTION,,
fc95a242-a358-42d1-919a-823479706605,Pertahankan kualitasnya,5,2023-11-19T18:20:57.265532+07:00,,1,2023-11-11T06:22:31.352614Z,Lotek Double-double,,,
c42d2bae-d886-47fe-9b0f-cd2375431026,"Akhirnya nemu lotek yg enak di daerah atas,bakal jadi langganan insyaallah…perpaduan yg mantap antara saos kacang yg creamy dengan manisnya yg pas,porsinya jg banyak sekali dan harganya murah sekali…recommended banget pokoknya ini loteknya👍🏻",5,2023-05-15T13:58:53.995697+07:00,,1,2023-05-15T06:02:22.55761Z,Lotek Double Bakwan,,,
2d26ae7e-a90b-4154-802d-91a4d4bccf93,enak banget..rasa nya pas dan pedas banget,5,2022-07-28T14:36:11.162771+07:00,,1,2022-07-28T07:12:52.279395Z,Lotek,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
767bf25b-77e2-47f2-b208-0e3f390010b9,"Rasanya gausah diraguin, enak banget loteknya. Kalau kalian makannya gak banyak jangan coba2 pesen yg double2, isinya jadi buanyak. Mantab banget lah pokoknya
Sukses terus yaaa",5,2022-01-28T11:24:58.70635+07:00,,2,2022-01-28T01:21:43.154114Z,"Lotek Double Sayur, Lotek Double Bakwan",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_VALUE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_HYGIENE,,
5f512716-018e-4d64-a395-96704b9e3dce,paket masker mbak..,4,2021-06-05T11:11:29.15663+07:00,,2,2021-06-01T04:35:20.125188Z,"Lotek Double Sayur, Bakwan Goreng",,,
b66377f7-9a2e-4843-83c9-dd5847e10c4f,enak. sayangnya kurang pedes,5,2022-02-20T18:01:37.363213+07:00,,1,2022-02-20T05:01:58.430583Z,Lotek + Telur Rebus,,,
8ab345a5-5a96-4589-b3ad-d87493a727d8,opornya kemarin sangat asin ,5,2021-09-06T08:46:03.090152+07:00,,2,2021-09-05T06:00:34.316329Z,"Lotek, Opor Ayam",,,
392fb5aa-8409-47c8-9a73-c71597a8d908,kok gak dikasi sendok kayak biasanya? krupuknya kurang 1,3,2023-11-18T10:22:05.482028+07:00,,1,2023-11-18T02:43:22.504617Z,Lotek Double Bakwan,,,
dace36d6-d58e-4621-9ccf-0327a8dae820,"enakk banget, porsi banyak",5,2023-08-14T20:36:32.380561+07:00,,2,2023-08-13T07:46:16.944602Z,"Lotek Double Bakwan, Kupat Tahu",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_CUTLERY CANNED_RESPONSE_VALUE,,
6cea53df-cd77-494c-abd6-78b3f5624494,"DARI KEMARIN LHO SALAH TERUS PESANANNYA!!! KEMARIN LUPA TELUR,SEKARANG ADA 1 PORSI GAK ADA BAKWAN SAMA SEKALI?NIAT JUALAN TIDAK?! PROFESIONAL LAH",1,2023-05-13T15:06:19.930539+07:00,,1,2023-05-13T05:17:54.927298Z,Lotek,CANNED_RESPONSE_ORDER CANNED_RESPONSE_PORTION,,
9b227aca-c215-4c90-9bf0-f1891985292e,"dari aplikasi customer orderan sudah masuk ke resto tapi tidak langsung di bikin sama restonya, customer juga nunggu dapat driver,sudah dapat driver ,driver masih otw ke resto,sampe resto driver masih antri karena orderan masuk ke resto tidak langsung di proses.
pokoke harus extra sabar kalo mau makan lotek ,,semoga bisa lebih cepat proses nya biar pembeli via gofood nggak kelamaan nunggu.",4,2022-12-17T14:12:15.056625+07:00,,2,2022-12-13T05:54:33.766999Z,"Lotek Double Bakwan, Kupat Tahu",,,
4260c3c1-3096-473d-a767-fe2da5507adf,The best lotek👍,5,2022-08-28T14:42:46.489238+07:00,,1,2022-08-23T06:06:08.288983Z,Lotek Telur,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_VALUE,,
1b019ef2-b827-4ec4-9f09-21815d35d7ae,"enak bgttt porsinya jg ngenyangin bgttt, trs bumbunya melimpahh",5,2022-05-17T09:51:55.813687+07:00,,5,2022-05-16T03:50:02.918401Z,"Kupat Tahu, Lotek Telur, Krupuk Kecil, Ketupat, Es Teh",CANNED_RESPONSE_TASTE CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PORTION,,
cf648ab4-8298-4397-9a94-c5cafb0937b9,rasanya tidak berubah,5,2021-12-09T10:27:08.3378+07:00,,2,2021-12-09T02:24:41.369766Z,"Kupat Tahu, Lotek Double Bakwan",CANNED_RESPONSE_TASTE,,
1b7a233e-2d9f-4559-8942-64113505b2d0,"bumbunya enak ,,khas desa sekali ",5,2021-08-27T08:49:12.952372+07:00,,1,2021-08-27T01:17:55.333512Z,Lotek Double Bakwan,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION,,
c7b8da3c-5f07-4ef5-8d72-e35e5551b349,juosssshhh.....gandosssss ,5,2021-06-16T07:36:18.478108+07:00,,1,2021-06-12T06:38:31.136712Z,Lotek Double Bakwan,,,
b4c0fcd0-84b1-4042-b614-541bb1ffe36a,minta pedes banget tp ngga pedes sama sekali,3,2021-02-01T17:30:34.292+07:00,,2,2021-02-01T01:25:56.871255Z,"Lotek Double Bakwan, Lotek",,,
8b4d35e3-f1dc-40e3-8a13-deec70114944,kok yg di ngaglik ga buka,5,2020-08-02T13:27:08.036+07:00,,1,2020-08-02T05:52:17.763702Z,Lotek Double Bakwan,CANNED_RESPONSE_TASTE,,
9347ba03-0cbc-4b90-99c1-1eefe4f8682d,mantap. porsinya pas. manis dan rasanya enak,5,2020-03-10T12:20:57.82+07:00,,1,2020-03-10T04:38:04.814635Z,Lotek Nasi,,,
1feff903-0807-46b9-bbb7-f687e0f568b2,bakwannya banyak yg keras wkwk,4,2019-12-22T08:06:40.268+07:00,,1,2019-12-22T00:32:13.323945Z,Lotek Double Bakwan,,,
9bd2d12b-6336-4b48-b585-f05a15ca2c7d,It’s reaaaally good! I said what I said. Gonna rebuy!!! Love it so much,5,2019-11-09T22:40:50.855+07:00,,1,2019-11-09T02:41:26.777317Z,Lotek Double Bakwan,,,
359afeab-2eb6-469e-b4d1-e86a18754ba9,"bungkusannya ada yg sobek, jadi isi loteknya keluar",2,2019-09-03T19:14:13.684016+07:00,,3,2019-09-03T04:10:03.895362Z,"Lotek, Lotek Double Bakwan, Lotek Double Sayur",CANNED_RESPONSE_PACKAGING,,
f9077efc-671c-452a-9cca-bc596d1e5809,kuah nya kurang bnyak,5,2022-05-11T00:47:07.969196+07:00,,3,2022-05-10T17:13:45.387262Z,"Mangut Ikan, Nasi Putih, Kerupuk",CANNED_RESPONSE_TASTE,,
4d67e412-ef24-4ba3-8f78-ab2ea6a919fb,"Bumbu nya terasa pas. 
Kalau bisa, lebih kental. Jangan terlalu encer...🙏",5,2023-11-13T09:08:07.367319+07:00,,2,2023-11-12T03:35:40.405682Z,"Gado Gado + Telur, Lotek + Telur",,,
5365b559-7025-424f-ba3c-593fc65948c0,ada bakwan goreng nya! yummy...,5,2022-06-10T13:54:24.498253+07:00,,1,2022-06-06T04:25:19.153061Z,Lotek + Telur,,,
46ab9995-4b0f-4215-9c5e-7ec403b9ae6c,"rasanya pas, cuman bumbu kurang kental lagi.",5,2021-09-25T11:25:16.002265+07:00,,1,2021-09-19T03:49:11.855461Z,Lotek,,,
6be95f83-8d6a-407a-a459-55053821bb8b,"mantulllll luar biasa....uenak tenan 👍👍👍👍👍⭐⭐⭐⭐⭐ jos
pas buat langganan",5,2023-11-20T22:05:41.781085+07:00,,3,2023-11-20T14:23:48.070881Z,"Gudeg Tahu Tanpa Nasi, Gudeg Gending Brutu Tanpa Nasi, Sambel Krecek Tanpa Nasi",CANNED_RESPONSE_PORTION CANNED_RESPONSE_TASTE CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
2c51ae6a-da9c-4093-a6c6-076b9a8de86d,trlalu mnis krecekny.. ,3,2022-02-26T20:25:34.796788+07:00,,1,2022-02-26T01:56:57.879894Z,Nasi Gudeg Telor,,,
44e5304c-ed57-408d-918b-9ae6de8246c8,ada tulisan free es teh tp ga ada es teh nya😔,4,2023-11-13T20:03:32.898536+07:00,,2,2023-11-13T12:01:45.043853Z,"Paket Mantap Lele Filet Goreng Krispi Saos + Nasi + Sayur + Oseng/Gorengan FREE ES TEH, Jus Alpukat",,,
567fa3ad-aed9-4580-bcdc-b605315ccb47,"enak banget, bapia terenak yang pernah saya rasa, keju dan durian nya, real betul2 rasanya, bakal beli lagi langsung ke outlet nya",5,2023-10-11T18:10:27.286445+07:00,,2,2023-10-11T10:25:48.516686Z,"Bakpia Keju Isi 15, Bakpia Susu Durian Isi 15",CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
9c96c36c-3ef4-46a0-b2b1-9c3056b57d2b,selalu beli kurnia sari kalo ke jogja 🥰🥰🥰,5,2022-10-11T09:54:17.829226+07:00,,3,2022-10-11T02:06:46.508997Z,"Bakpia Keju Isi 15, Bakpia Kacang Hijau Isi 15, Bakpia Coklat Isi 15",CANNED_RESPONSE_TASTE,,
67634069-a487-49db-aecd-bf310585a5ef,enak ajah.......,5,2021-12-30T18:39:09.934187+07:00,,2,2021-12-30T10:57:36.016636Z,"Bakpia Susu Durian Isi 15, Bakpia Isi 40",,,
a2a7b1be-4c67-4963-88b8-620eea8fb85c,"always tasty, kurnia sari juaranya bakpia emang.",5,2020-03-15T12:31:29.287+07:00,,1,2020-03-15T05:00:49.086989Z,Bakpia  keju edam isi 15,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
f221c0b0-a8fe-45e7-a251-df2d2edc47df,MANTAP! porsinya plg konsisten diantara semua cabang yu djum yg lain... ,5,2023-11-09T14:10:32.039727+07:00,,1,2023-11-07T09:56:48.435279Z,Nasi Gudeg Krecek Telur,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
fdaef43f-a223-42a4-94a3-6e1e4c17ac70,"porsi yg pas, trus rasanya emang dari dulu bikin nagih, apalagi kreceknya..beuhh tiada tandingny 🤩",5,2023-02-08T11:23:15.912994+07:00,,2,2023-02-08T03:08:34.628616Z,"Nasi Gudeg Krecek Paha Bawah, Nasi Gudeg Krecek Telur Tahu",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_VALUE,,
10c4fe6e-e9b1-4a54-82b4-854bec4999fa,"entah.. apa yg salah
rasanya kok ga nendang",4,2022-03-14T13:21:55.67481+07:00,,1,2022-03-09T01:42:14.080085Z,Nasi Gudeg Krecek Telur Sayap,CANNED_RESPONSE_TASTE,,
4fb78048-4071-4137-8f16-6f67fc8b5043,"nasinya yg 1 box masih mentah, kerassss... jadi pesen 3 box. Cuman 2 box yang kemakan nasinya.. kan sayang banget, tolong kualitasnya lebih dijaga lagi dan lagi, nama yu Djum sudah besar bangett lho",2,2021-10-27T09:47:18.136562+07:00,,1,2021-10-27T02:16:35.980432Z,Nasi Gudeg Krecek Telur,CANNED_RESPONSE_VALUE,,
7db0570c-8b68-4933-8396-64d8b27c2bb5,"Akhirnya mengutarakan pertanyaan sekitar sebulanan ini. Udah sering beli. Hampir 3-4hari skali. Tp smakin ksini porsinya semakin berkurang gudegnya. Gatau atau mgkn karna lg efek corona, jd emg porsinya dikurangin atau yg melayani ambil gudegnya kurang tdk tau deh. Yg hari ini dapet gudeg dikiiiiittttt sekalii. Mau buat 2 org makan aja gabisa.",3,2020-05-15T12:19:09.886+07:00,,1,2020-05-15T04:36:06.235658Z,Gudeg + Krecek + Telor 2,,,
cd956bce-4775-4229-8d99-b58892e8df24,"Ayamnya KERAS Sekali / seperti kayu, tdk bs dimakan. utk oseng telur & oseng genjer lumayan.",2,2023-04-15T17:08:29.818419+07:00,,3,2023-04-15T03:47:51.137183Z,"Ayam Goreng Serundeng, Oseng Putih Telor, Oseng Genjer",,,
