id,review,rating,createdAt,lastComment,qtyItem,orderedAt,orderItem,tagsData,replayComment,timeReplayComment
b35ac3da-9e57-403d-9727-0be81327dc2d,lontong opornya basi bu maaf,1,2023-02-25T07:53:27.089862+07:00,,4,2023-02-24T23:41:31.575243Z,"Nasi Kuning, Lontong Opor, Semur Soon, Sambal Goreng Kentang Krecek",,,
96b1b819-b936-4edd-a917-849d5e95184a,"selalu enak, terima kasih masakannya... ",5,2023-11-21T13:01:52.552253+07:00,,7,2023-11-21T04:43:24.139849Z,"Garang Asem Ayam, Sayur Lodeh labu /Jipang +Tahu, Oseng Gembus Kemangi, Sayur Asem, Pete Lalap, Udang Asam Manis, Mendoan",,,
e7288f08-9c9f-4326-84e8-be14376d1382,"Oseng jipangnya garing, ga ada rasanya. Sebaiknya dikasih kuah sedikit supaya terasa bumbunya.",4,2023-05-04T14:56:37.156914+07:00,,6,2023-05-03T05:23:10.424487Z,"Nasi Rames Buto Terong, Sayur Lodeh Jipang+Tahu, Oseng So On, Garang Asem Ayam, Perkedel Kentang, Paha Ayam Goreng Kremes",,,
49fa4bb1-9a01-4510-98af-5878d3920b64,"kurang rasa, cuma enak mie soon nya",2,2022-12-13T09:01:51.334122+07:00,,4,2022-12-13T01:17:58.488791Z,"Paket Sarapan Werkudhoro, Oseng So On, Paha Bawah Ayam Bacem, Nasi Putih",,,
ef219235-bc4e-468c-9dda-71ba9b6dce23,Terinyaaa kurang banyaaak kl dibanyakin bakal langganan dan q bintang full hehe,4,2021-07-30T11:47:16.781187+07:00,,5,2021-07-29T23:20:23.698609Z,"Nasi Rames Negoro Ngalengko, Nasi Rames Ayam Buto Ijo, Nasi Rames Cantrik, Oseng Jipang / Labu Siam, Oseng Jamur Tiram",,,
9a26ffb1-5877-4ef9-b05c-d2a9e5e59999,enakkk bersih suka sekali. terimakasih 😄,5,2023-11-21T08:38:44.867839+07:00,,6,2023-11-21T00:51:13.459091Z,"Bubur Kacang+ Ketan, Nasi Telor Asin, Telur Dadar, Nasi Putih, Nasi Ati Ampla Balado, Nasi Mangut Lele",CANNED_RESPONSE_TASTE CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
09a02aca-8fbb-4645-9d84-6345ead63f98,besok besok kasih sendok ya buk,5,2022-12-08T11:33:48.425754+07:00,,3,2022-12-08T03:51:25.150306Z,"Gado Gado Dan Teh(Panas,Es), Paket Geprek Dan Es Teh, Lotek Kupat(Es Teh/Panas)",,,
8e439112-851a-41b9-9af2-bf92e9af164f,"enak rasa bumbunya pas, porsi oke, pesen masih pagi jadi fresh... ",5,2022-09-23T12:47:00.230437+07:00,,1,2022-09-23T01:33:20.323935Z,Lotek Kupat(Es Teh/Panas),CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_TASTE CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_HYGIENE,,
b18154a5-b638-4953-a1c3-f8b2fb5a37eb,"Pesan lotek, sup ayu dan puyung hai.
Yang datang cuma lotek. Sup ayu dan puyunghai tidak ada. Sangat mengecewakan. Lain kali agar lebih teliti karena ketidaktelitian seller merugikan pembeli.",2,2023-10-09T09:27:22.32387+07:00,,3,2023-10-08T04:04:28.065378Z,"Lotek Kupat, Sop Ayu, Fuyunghai",,,
5658eb82-bd94-4cff-8805-1fd1413c43d1,"enakkkk banget, Porsi banyak",5,2022-12-05T18:57:37.604545+07:00,,1,2022-11-27T05:36:03.55227Z,Lotek Telur,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
2057e0d9-b12f-4ef6-a496-6c9746cfc587,"confirm order, tapi pas di buat kupat nya abis, masa super resto kaya gini pelayanan nya payah",1,2021-03-27T16:52:22.935538+07:00,,2,2021-03-27T08:05:32.496491Z,"Lotek Kupat, Gado - Gado Kupat",CANNED_RESPONSE_PRICE CANNED_RESPONSE_VALUE,,
d526ac23-6546-4ba0-9d8f-aabb4146a6fa,gak ada sendoknya,5,2019-12-11T13:06:36.924+07:00,,4,2019-12-11T05:16:01.167466Z,"Gado - Gado Kupat, Kupat Tahu, Lotek Kupat, Teh Manis ( Hangat / Es )",,,
a95163fd-9019-4bd6-8982-a008a26fcc16,"untuk harga segini rasanya ga worth it dgn porsi yg di dapet, nasi terlalu dikit cumi jg dikit
packing ganti jgn pake rice box gini isinya dikit bgt kemahalan
ga ada rasa asin juga, cumi alot kelamaan di masaknya
tahu mercon jg ga ada pedes sama sekali, ga panas, ga ada rasa, terlalu berminyak",3,2023-11-13T15:57:48.311231+07:00,,2,2023-11-13T07:43:43.245022Z,"Sego Sambel Cumi, Seporsi Tahu Isi Mercon (Isi 3)",CANNED_RESPONSE_PORTION CANNED_RESPONSE_TASTE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_PRICE,,
074d3424-5922-43f8-b596-1fb97ff5fd8c,Semuanya enak cumn untuk es nya tolong di periksa ulang soalnya udh pesen extra es batu tapi pas dateng gak ada es batunya sama sekali ,5,2023-03-13T15:47:32.964931+07:00,,6,2023-03-13T08:14:03.804396Z,"Nasi Ayam Geprek + Es Teh, Tahu Isi, Terong Sambalado, Oseng Usus 1 Porsi, Milo, Sayur 1porsi+ Ayam Penyet (Tanpa Nasi)",,,
659b1df8-9718-40ac-a23f-8680e6b7291f,"porsi sayur tidak sesuai dengan bumbu nya, daun jeruk dan kencur tidak terasa",2,2023-10-27T13:24:54.067553+07:00,,2,2023-10-27T05:48:06.303163Z,"Lotek Komplit, Lotek Kupat",CANNED_RESPONSE_TASTE,,
85cec0d2-f7c1-433a-a6b8-a413dfb2dbdd,Agak kecewa soalnya yang baso pedes itu bukan isi cabe ulek tapi bubuk :((,4,2023-04-05T20:31:55.932435+07:00,,2,2023-04-05T12:56:20.11411Z,"Bakso Mercon, Bakso Urat",,,
cb543c7b-96de-4f2c-b091-ee1685f74f7a,bakso mercon asin bgt.....dan cm kebayakan  tepung....bakso biasanya juga asin kebykan  tepungnya juga.,1,2022-01-27T20:17:12.97882+07:00,,2,2022-01-27T12:40:48.799668Z,"Bakso Mercon, Bakso Biasa",CANNED_RESPONSE_TASTE,,
ddb7851f-0096-4b0f-898f-77e006ef80fb,"sedikit kurang asin,tapi gak papa daripada keasinan.",4,2021-07-26T11:26:18.032652+07:00,,2,2021-07-26T03:50:06.62384Z,"Bakso Mercon, Bakso Beranak",CANNED_RESPONSE_TASTE,,
2a4c3942-5a68-4446-804d-d7a1736764d5,porsi nasi kurang. kalau tadi masih di harga 3000 an,3,2021-12-31T10:18:16.83667+07:00,,3,2021-12-31T02:06:58.920187Z,"Nasi Putih, Sayur Oseng Daun Pepaya, Pindang Bumbu Pedas",CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION,,
bc9313b3-af61-46cb-8ca5-12713bd9993d,"langganan, murmer dan enak. seeing beli ayam ungkep buat stok di rumah ",5,2021-08-20T12:20:42.805562+07:00,,6,2021-08-20T04:27:27.782332Z,"Ayam Ungkep Sayap Isi 5, Ayam Ungkep Paha Isi 5, Sayur Oseng Pare, Oseng Pepaya Muda, Lele Mangut, Tempe Mendoan",,,
1692de5e-f1dd-4400-ac79-b4de821ae672,EnakEnakEnakEnakEnakEnakEnakEnak,5,2020-11-26T13:44:43.13+07:00,,9,2020-11-26T02:58:00.673008Z,"Bakwan Jagung, Bakmie Goreng, Sayur Lodeh, Sayur Sop, Gudeg Tewel Cowel, Kripik Singkong, Pithik Kriuk Double, Sayur Oseng Tempe, Nasi Geprek Paha",,,
5176b551-0ac0-422a-ab0c-c427fedd31c8,"mantab asoy,........",5,2023-11-23T20:00:49.495453+07:00,,3,2023-11-15T06:28:24.583503Z,"Nasi Gudeg Krecek Telur, Nasi Gudeg Krecek Tahu, Nasi Gudeg Krecek Telur + Tahu",,,
3960413b-fe61-437c-832c-0d7e54d9eb8f,sarapan pagi yg mantap,5,2023-03-02T06:29:20.091567+07:00,,1,2023-03-01T22:24:43.298862Z,Nasi Gudeg Krecek Sayap + Telur,,,
ae315562-5873-4bff-be9a-1ad6ae10136e,nasinya dikasih yg keras huhu sedih kaya nasi kering pinggiran magicom,4,2022-06-17T15:59:28.023119+07:00,,1,2022-05-09T14:25:48.19041Z,Nasi Gudeg Krecek Tahu,CANNED_RESPONSE_TASTE,,
e84c5751-0986-4a1b-b8e6-8d10c142c9e6,"gudegnya enakkk, pakai telur bebek, porsinya mantab. terima kasih",5,2022-01-18T18:40:06.556171+07:00,,3,2022-01-17T07:59:43.67492Z,"Nasi Gudeg Krecek Telur, Nasi Gudeg Krecek Tahu, Oseng Mercon",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_HYGIENE,,
a9ed434f-2283-4465-9aad-d058f3b428c0,harga bersahabat rasa mantab👍,5,2021-05-04T22:29:06.133634+07:00,,1,2021-05-04T15:05:22.244311Z,Nasi Gudeg Krecek Telur,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
aa371c6a-7374-4389-9ff1-aaee89b349bb,"untuk tahu kurang enak,tp kalau untuk yg lain mak nyussss!",5,2019-10-02T08:02:18.35+07:00,,2,2019-10-02T00:26:58.942426Z,"Nasi Gudeg Krecek Suwir + Telur, Nasi Gudeg Krecek Tahu",,,
8d58bbb8-dff8-47d7-a037-377f63e0b646,sayurnya dikit..,3,2023-11-14T12:27:00.049866+07:00,,2,2023-11-14T04:47:37.54586Z,"Lotek Telur, Lotek Telur",CANNED_RESPONSE_PORTION,,
b4b8e64c-fde5-4b15-978b-c267287cb6be,"enak poll, tapi padet bgt bumbunyaa",5,2023-05-05T00:28:49.861551+07:00,,2,2023-05-02T05:07:28.00013Z,"Lotek Double Bakwan, Lotek",,,
a4b3e0f2-bc19-4b43-934f-057aa640ff72,"porsi cukup
rasa lotek juga enak mantab",3,2022-09-05T09:19:37.901403+07:00,,1,2022-09-05T01:47:51.550381Z,Lotek Dobel Bakwan,,,
dfd43fa6-2c1d-49f8-93d9-cbd54b57a6c3,enak banget bumbunya. ,5,2022-06-15T10:09:34.094216+07:00,,2,2022-06-14T05:34:09.13202Z,"Gado Gado, Lotek",,,
2689f5a3-6bde-4122-96f0-3692fbd3fc4c,banyak banget porsinya,5,2022-01-23T09:23:42.613359+07:00,,1,2022-01-22T03:16:01.85476Z,Lotek Telur,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_PORTION,,
a88ed93e-ebf7-4a18-94fc-eb1248d7898f,saya tadi pesan lotek.telur tapi telurnya tidak ada,1,2020-11-12T15:50:25.537+07:00,,1,2020-11-12T05:00:40.65399Z,Lotek Telur,,,
9cf78b4a-2951-4d1a-9eb5-8ec7214ae238,cocol kr bumbune,5,2020-01-08T17:33:14.848+07:00,,2,2020-01-08T04:54:54.931262Z,"Lotek, Tahu Guling",,,
52a3c60b-22a4-4b46-b534-7ed4d5dae8e7,Enak. Sesuai catatan.,5,2023-08-06T08:23:42.376376+07:00,,2,2023-08-05T22:50:24.575558Z,"Gudeg 5 (Nasi Gudeg Krecek Ayam) + Box/Dus, Gudeg 1(Nasi Gudeg Krecek Telur) + Box/Dus",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_VALUE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_CUTLERY,,
0249fd3f-5cce-4b5e-ad2c-a9f26c80587a,Awsome package and taste Ok,5,2023-03-14T10:32:12.335609+07:00,,2,2023-03-14T03:00:33.474781Z,"Gudeg 5 (Nasi Gudeg Krecek Ayam) + Box/Dus, Gudeg 2 (Nasi Gudek Krecek Kikil) + Box/Dus",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
e191cd5b-f7a9-44ad-ba46-07e3f530f649,"Sbetulnya mantep sih gudeg n lauk pauknya. Dikasih kerdus pula.. Cuma rasa n bumbunya kurang legit, brasa agak ngambang. Mgkn perlu dimodif dikit bumbunya",4,2022-12-26T18:54:57.288414+07:00,,2,2022-12-18T05:44:31.070939Z,"Gudeg 1 (Nasi Gudeg Krecek Telur), Paket C (2 Ayam + 2 Telur)",,,
e32d7725-bcf0-4611-a493-9fe503c77ae1,"rasanya pas banget sama selera akuu. gudegnya gak terlalu manis, telurnya jugaa. terus porsinya juga pas buatku, gak banyak banget yang sampai gak habis gituu nasinya. kemasan juga rapiii. the best deh pokoknya. pertahankan yaa!",5,2022-08-04T10:47:08.694125+07:00,"{'id': 'fbd12e0a-3437-4985-91df-b27a25e7d684', 'text': 'Terima kasih sekali kak atas ulasan positif yang diberikan kepada kami.', 'createdAt': '2022-08-07T07:21:08.479732505+07:00', 'author': {'fullName': 'Ayunia Maulida', 'isMerchant': True}}",3,2022-08-04T02:34:52.734872Z,"Bubur 1 (Bubur Krecek Telur), Oseng Usus, Gudeg 6 (Nasi Gudeg Krecek Ayam Dan Kikil)",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_PORTION,Terima kasih sekali kak atas ulasan positif yang diberikan kepada kami.,2022-08-07T07:21:08.479732505+07:00
f3159ebe-fbbc-4051-ad92-1643c0d9b8f4,Sudah langganan…..Maknyusssss,5,2022-08-20T17:06:53.357465+07:00,,3,2022-08-20T09:23:43.419916Z,"Ayam Goreng Utuh, Gudangan, Oseng Tempe Lombok Ijo",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
574b34c8-ac5e-4aa9-ae3a-726adc3ba1ef,"enak,sayur melimpah",5,2023-11-20T11:16:33.1867+07:00,,3,2023-11-20T02:51:55.28523Z,"Lotek + Telur Goreng, Tahu Goreng, Tempe Goreng",,,
16c5095f-7467-455b-abe6-bf1e05cf4cf0,"Mohon maaf sebelumnya.. bumbu loteknya sangat sedikit jadi loteknya kering banget, baru ini nemu lotek kayak gini 😔 saran, bumbu loteknya ditambahin lagi biar gak kering banget soalnya ini bener"" kering 🙏🏻 ",3,2022-01-08T11:06:47.324046+07:00,,3,2022-01-08T03:39:20.707108Z,"Lotek Dobel Bakwan, Bakwan, Jus Jambu",CANNED_RESPONSE_VALUE CANNED_RESPONSE_ORDER,,
c8f14ca0-819b-49e6-b929-4213c420a221,"Enak murah , lauknya banyak",5,2023-07-31T19:12:53.967471+07:00,,4,2023-07-31T04:40:20.016616Z,"Nasi SMA Komplit Mercon, Kerupuk Enak, Abon Ayam Super, Tahu Balado Pedas , Tofu Spicy Balado",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
7dccbf94-3fcb-476b-ad09-11294c26f292,enakkk bangettt,5,2022-11-16T21:25:52.186289+07:00,,2,2022-11-16T04:43:48.597631Z,"Sego Sd-1 Bakso Mercon, Sego Smp-1 Cumi Asin Mercon",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_CUTLERY,,
fda87cda-eba4-4592-906c-e5268383e244,"enak banget! porsinya banyak, lauknya ngenyangin banget!",5,2021-09-13T16:30:06.743541+07:00,,4,2021-09-10T08:30:23.068232Z,"Nasi SMA Komplit Mercon, Sego Pelajar Tok, Sego Sd-1 Bakso Mercon, Nasi Telur Sosis Tdk Pedas",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
a8885cf7-0eb8-4672-89c0-9f72b3067da4,Joss banget rasanya,5,2020-10-11T18:49:07.248+07:00,,3,2020-10-09T05:46:28.722472Z,"Nasi SMA Komplit Mercon, Nasi SD 2 Ayam Suwir Mercon, Sego Sd-1 Bakso Mercon",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
c204d43d-7ac2-4cab-a94b-d745550b17a0,sayang nais kucingnya kalau dilewatkan.... rasanya nyussss ,5,2021-10-12T18:55:18.307248+07:00,,6,2021-10-12T10:31:36.195615Z,"Cumi Item, Balado Paru, Tongkol Pampis, Rendang Sapi, Oseng Tempe Telur Kriuk, Teri Sambel Ijo Telor Kriuk",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,,
aed34570-c929-4fea-b025-1ca1e330d924,"Loteknya enaaakkk, sesuai selera lidah.
Nexr mau pesen lagi deh 👍👍👍👍👍",5,2023-09-30T17:57:45.805129+07:00,,3,2023-09-30T10:12:51.694244Z,"Lotek Double Bakwan, Telur Rebus / Dadar / Ceplok, Bakwan",,,
46b90231-d0e3-4735-9023-d979c2657157,Ga ngecewain sih emg. Next time makan di tempat sih. Marur nuwun🤤,5,2022-11-03T09:33:58.26376+07:00,,4,2022-11-03T02:02:56.951162Z,"Gado- Gado, Lotek Telur, Karedok, Bakwan",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_VALUE,,
0f59aded-8ee9-47ad-a403-c50a76c9162c,kemasan dibuat lbh menarik,4,2022-01-28T19:17:39.85807+07:00,,4,2022-01-28T11:37:12.90214Z,"Karedok, Lotek Nasi, Nasi Goreng, Es Jeruk",CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_PRICE,,
901d0a4e-74e4-4f75-a566-9e269907fabc,"joss,pertahankan rasa nya",5,2019-10-31T13:45:25.253+07:00,,1,2019-10-31T06:04:48.359322Z,Lotek Double Bakwan,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_VALUE,,
148067e8-abf1-4d61-ad51-f8995cfd5d3a,ayamnya sptnya agak kecil tdk spt biasanya ,3,2021-07-10T11:44:30.19056+07:00,,4,2021-07-10T03:52:02.74788Z,"Sambal Ayam Matang, Oseng-Oseng Daun Pepaya, Ayam Goreng Utuh, Oseng-Oseng Cakar",CANNED_RESPONSE_PORTION,,
7139ffe8-e2b2-4203-83c8-119bc15704bf,"saya order 2 porsi yg lotek + telur tp kok telurnya gaada? selisih 5k x 2, rugi 10k gua kocak bener. terus req cabe 3 dikasihnya cuma cabe 2. MAKASI",1,2023-05-05T13:24:53.947228+07:00,,1,2023-05-05T05:29:27.837234Z,lotek+telur,,,
4716ed72-c303-4845-b366-4c7a86bf78a3,rasa mantappp...harga little bit overpriced ,4,2022-06-21T09:15:19.135058+07:00,,1,2022-06-20T04:56:49.531417Z,Lotek,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_HYGIENE,,
ef3c335b-00b4-4a13-afd8-445420333d11,bumbu kacang nya kurang nendang,4,2020-09-30T11:28:42.205+07:00,,1,2020-09-28T04:21:34.378918Z,Lotek,,,
a736a09f-ed2b-4a12-a303-d498ef2a662d,"Ayam rica nya enak, pedas dan gurih",5,2023-11-02T16:57:10.79504+07:00,,4,2023-10-19T04:59:40.151761Z,"Nasi Ayam Rica, Bubur Kacang Hijau, Nasi Oseng Ayam, Bubur Ketan Hitam",CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_VALUE,,
e2f84f04-d925-4741-9021-c5319b219e2f,"nu masakna beger nya, asin pisan eng a. nasi gorengna masih ka emam aya pedesna. orakarik na teu ka emam, asin pisan",5,2022-01-08T07:44:53.92182+07:00,,3,2022-01-06T21:57:30.629162Z,"Nasi Goreng Ati, Nasi Oseng Ati, Orak Arik Tanpa Nasi",,,
05e3b6f4-87b2-435f-b891-92d9c242a270,"Kalau bisa makanan jangan langsung diatas sterofoamnya, bahaya untuk kesehatan",5,2020-01-28T09:55:54.786+07:00,,3,2020-01-28T02:20:33.686564Z,"Telor Dadar/Ceplok, Nasi Oseng Ayam, Nasi Oseng Ati",,,
6ce1c706-8887-48af-b82a-dc9f605f5061,baksonya kurang pedas😀,4,2020-07-18T21:06:26.537+07:00,,4,2020-07-17T14:56:39.365045Z,"Bakso Bakar Pedas, Oseng Bakso Mercon, Ayam Crispy Bakar Pedas, Es Coklat Banana (M)",,,
7fddfde6-c9bc-456f-8135-a96d1589adbc,Mantaaaaap Selalu 👍👍👍👍👍,5,2021-10-19T16:58:36.207641+07:00,"{'id': 'c2ea1a38-1311-4764-a8cb-c320de1702c2', 'text': 'trimakasih kak.....🙏🏻', 'createdAt': '2021-11-04T21:12:04.398284643+07:00', 'author': {'fullName': 'Azam Kurniawan', 'isMerchant': True}}",2,2021-10-19T07:19:47.372452Z,"Burung Puyuh Goreng, Mangut Patin (Besar)",CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE,trimakasih kak.....🙏🏻,2021-11-04T21:12:04.398284643+07:00
